ID_Barco;ID_Puerto_Origen;ID_Puerto_Destino;Tiempo_Viaje_hrs;Costo_Viaje_libras
12;10;4;19;4632
13;10;4;19;4632
14;10;4;19;4632
15;10;4;19;4632
16;10;4;20;6744
17;10;4;20;6744
1;10;5;94;63861
2;10;5;94;63861
3;10;5;88;51683
4;10;5;88;51683
5;10;5;106;70830
6;10;5;106;70830
7;10;5;106;70830
8;10;5;96;85941
9;10;5;96;85941
10;10;5;96;85941
11;10;5;96;85941
12;10;5;98;24019
13;10;5;98;24019
14;10;5;98;24019
15;10;5;98;24019
16;10;5;102;34972
17;10;5;102;34972
1;10;6;99;67483
2;10;6;99;67483
3;10;6;93;54614
4;10;6;93;54614
5;10;6;112;74847
6;10;6;112;74847
7;10;6;112;74847
8;10;6;102;90815
9;10;6;102;90815
10;10;6;102;90815
11;10;6;102;90815
12;10;6;103;25381
13;10;6;103;25381
14;10;6;103;25381
15;10;6;103;25381
16;10;6;107;36955
17;10;6;107;36955
1;10;7;96;65041
2;10;7;96;65041
3;10;7;89;52638
4;10;7;89;52638
5;10;7;108;72139
6;10;7;108;72139
7;10;7;108;72139
8;10;7;98;87529
9;10;7;98;87529
10;10;7;98;87529
11;10;7;98;87529
12;10;7;100;24463
13;10;7;100;24463
14;10;7;100;24463
15;10;7;100;24463
16;10;7;103;35618
17;10;7;103;35618
1;10;8;119;80789
2;10;8;119;80789
3;10;8;111;65382
4;10;8;111;65382
5;10;8;134;89604
6;10;8;134;89604
7;10;8;134;89604
8;10;8;122;108721
9;10;8;122;108721
10;10;8;122;108721
11;10;8;122;108721
12;10;8;124;30386
13;10;8;124;30386
14;10;8;124;30386
15;10;8;124;30386
16;10;8;129;44242
17;10;8;129;44242
1;10;9;164;111308
2;10;9;164;111308
3;10;9;153;90081
4;10;9;153;90081
5;10;9;184;123453
6;10;9;184;123453
7;10;9;184;123453
8;10;9;168;149792
9;10;9;168;149792
10;10;9;168;149792
11;10;9;168;149792
12;10;9;170;41865
13;10;9;170;41865
14;10;9;170;41865
15;10;9;170;41865
16;10;9;177;60955
17;10;9;177;60955
1;10;10;0;0
2;10;10;0;0
3;10;10;0;0
4;10;10;0;0
5;10;10;0;0
6;10;10;0;0
7;10;10;0;0
8;10;10;0;0
9;10;10;0;0
10;10;10;0;0
11;10;10;0;0
12;10;10;0;0
13;10;10;0;0
14;10;10;0;0
15;10;10;0;0
16;10;10;0;0
17;10;10;0;0
1;10;11;9;5800
2;10;11;9;5800
3;10;11;8;4694
4;10;11;8;4694
5;10;11;10;6433
6;10;11;10;6433
7;10;11;10;6433
8;10;11;9;7806
9;10;11;9;7806
10;10;11;9;7806
11;10;11;9;7806
12;10;11;9;2182
13;10;11;9;2182
14;10;11;9;2182
15;10;11;9;2182
16;10;11;9;3176
17;10;11;9;3176
1;10;12;71;48057
2;10;12;71;48057
3;10;12;66;38892
4;10;12;66;38892
5;10;12;80;53301
6;10;12;80;53301
7;10;12;80;53301
8;10;12;72;64672
9;10;12;72;64672
10;10;12;72;64672
11;10;12;72;64672
12;10;12;74;18075
13;10;12;74;18075
14;10;12;74;18075
15;10;12;74;18075
16;10;12;76;26317
17;10;12;76;26317
1;10;13;71;48142
2;10;13;71;48142
3;10;13;66;38961
4;10;13;66;38961
5;10;13;80;53395
6;10;13;80;53395
7;10;13;80;53395
8;10;13;73;64787
9;10;13;73;64787
10;10;13;73;64787
11;10;13;73;64787
12;10;13;74;18107
13;10;13;74;18107
14;10;13;74;18107
15;10;13;74;18107
16;10;13;77;26364
17;10;13;77;26364
1;10;14;93;63227
2;10;14;93;63227
3;10;14;87;51170
4;10;14;87;51170
5;10;14;105;70127
6;10;14;105;70127
7;10;14;105;70127
8;10;14;95;85088
9;10;14;95;85088
10;10;14;95;85088
11;10;14;95;85088
12;10;14;97;23781
13;10;14;97;23781
14;10;14;97;23781
15;10;14;97;23781
16;10;14;101;34625
17;10;14;101;34625
1;10;15;111;75203
2;10;15;111;75203
3;10;15;103;60862
4;10;15;103;60862
5;10;15;125;83409
6;10;15;125;83409
7;10;15;125;83409
8;10;15;113;101204
9;10;15;113;101204
10;10;15;113;101204
11;10;15;113;101204
12;10;15;115;28285
13;10;15;115;28285
14;10;15;115;28285
15;10;15;115;28285
16;10;15;120;41183
17;10;15;120;41183
1;10;16;97;65996
2;10;16;97;65996
3;10;16;91;53411
4;10;16;91;53411
5;10;16;109;73198
6;10;16;109;73198
7;10;16;109;73198
8;10;16;99;88814
9;10;16;99;88814
10;10;16;99;88814
11;10;16;99;88814
12;10;16;101;24822
13;10;16;101;24822
14;10;16;101;24822
15;10;16;101;24822
16;10;16;105;36141
17;10;16;105;36141
1;10;17;144;97709
2;10;17;144;97709
3;10;17;134;79076
4;10;17;134;79076
5;10;17;162;108371
6;10;17;162;108371
7;10;17;162;108371
8;10;17;147;131492
9;10;17;147;131492
10;10;17;147;131492
11;10;17;147;131492
12;10;17;149;36750
13;10;17;149;36750
14;10;17;149;36750
15;10;17;149;36750
16;10;17;155;53508
17;10;17;155;53508
1;10;18;167;113212
2;10;18;167;113212
3;10;18;155;91622
4;10;18;155;91622
5;10;18;188;125565
6;10;18;188;125565
7;10;18;188;125565
8;10;18;171;152354
9;10;18;171;152354
10;10;18;171;152354
11;10;18;171;152354
12;10;18;173;42581
13;10;18;173;42581
14;10;18;173;42581
15;10;18;173;42581
16;10;18;180;61997
17;10;18;180;61997
1;10;19;129;87318
2;10;19;129;87318
3;10;19;120;70666
4;10;19;120;70666
5;10;19;145;96846
6;10;19;145;96846
7;10;19;145;96846
8;10;19;132;117507
9;10;19;132;117507
10;10;19;132;117507
11;10;19;132;117507
12;10;19;134;32842
13;10;19;134;32842
14;10;19;134;32842
15;10;19;134;32842
16;10;19;139;47817
17;10;19;139;47817
1;10;20;23;15306
2;10;20;23;15306
3;10;20;21;12387
4;10;20;21;12387
5;10;20;25;16976
6;10;20;25;16976
7;10;20;25;16976
8;10;20;23;20598
9;10;20;23;20598
10;10;20;23;20598
11;10;20;23;20598
12;10;20;23;5757
13;10;20;23;5757
14;10;20;23;5757
15;10;20;23;5757
16;10;20;24;8382
17;10;20;24;8382
1;10;21;21;14380
2;10;21;21;14380
3;10;21;20;11637
4;10;21;20;11637
5;10;21;24;15949
6;10;21;24;15949
7;10;21;24;15949
8;10;21;22;19351
9;10;21;22;19351
10;10;21;22;19351
11;10;21;22;19351
12;10;21;22;5408
13;10;21;22;5408
14;10;21;22;5408
15;10;21;22;5408
16;10;21;23;7875
17;10;21;23;7875
1;10;22;132;89811
2;10;22;132;89811
3;10;22;123;72684
4;10;22;123;72684
5;10;22;149;99611
6;10;22;149;99611
7;10;22;149;99611
8;10;22;135;120863
9;10;22;135;120863
10;10;22;135;120863
11;10;22;135;120863
12;10;22;137;33779
13;10;22;137;33779
14;10;22;137;33779
15;10;22;137;33779
16;10;22;143;49183
17;10;22;143;49183
1;10;23;131;88624
2;10;23;131;88624
3;10;23;122;71723
4;10;23;122;71723
5;10;23;147;98295
6;10;23;147;98295
7;10;23;147;98295
8;10;23;134;119265
9;10;23;134;119265
10;10;23;134;119265
11;10;23;134;119265
12;10;23;136;33333
13;10;23;136;33333
14;10;23;136;33333
15;10;23;136;33333
16;10;23;141;48533
17;10;23;141;48533
1;10;24;132;89811
2;10;24;132;89811
3;10;24;123;72684
4;10;24;123;72684
5;10;24;149;99611
6;10;24;149;99611
7;10;24;149;99611
8;10;24;135;120863
9;10;24;135;120863
10;10;24;135;120863
11;10;24;135;120863
12;10;24;137;33779
13;10;24;137;33779
14;10;24;137;33779
15;10;24;137;33779
16;10;24;143;49183
17;10;24;143;49183
1;10;25;19;12679
2;10;25;19;12679
3;10;25;17;10261
4;10;25;17;10261
5;10;25;21;14063
6;10;25;21;14063
7;10;25;21;14063
8;10;25;19;17063
9;10;25;19;17063
10;10;25;19;17063
11;10;25;19;17063
12;10;25;19;4769
13;10;25;19;4769
14;10;25;19;4769
15;10;25;19;4769
16;10;25;20;6943
17;10;25;20;6943
1;10;26;96;64865
2;10;26;96;64865
3;10;26;89;52495
4;10;26;89;52495
5;10;26;108;71943
6;10;26;108;71943
7;10;26;108;71943
8;10;26;98;87291
9;10;26;98;87291
10;10;26;98;87291
11;10;26;98;87291
12;10;26;99;24397
13;10;26;99;24397
14;10;26;99;24397
15;10;26;99;24397
16;10;26;103;35522
17;10;26;103;35522
1;10;27;149;100941
2;10;27;149;100941
3;10;27;138;81691
4;10;27;138;81691
5;10;27;167;111955
6;10;27;167;111955
7;10;27;167;111955
8;10;27;152;135841
9;10;27;152;135841
10;10;27;152;135841
11;10;27;152;135841
12;10;27;154;37965
13;10;27;154;37965
14;10;27;154;37965
15;10;27;154;37965
16;10;27;161;55278
17;10;27;161;55278
1;10;28;76;51336
2;10;28;76;51336
3;10;28;70;41546
4;10;28;70;41546
5;10;28;85;56938
6;10;28;85;56938
7;10;28;85;56938
8;10;28;77;69085
9;10;28;77;69085
10;10;28;77;69085
11;10;28;77;69085
12;10;28;79;19308
13;10;28;79;19308
14;10;28;79;19308
15;10;28;79;19308
16;10;28;82;28113
17;10;28;82;28113
1;10;29;52;35339
2;10;29;52;35339
3;10;29;48;28600
4;10;29;48;28600
5;10;29;59;39195
6;10;29;59;39195
7;10;29;59;39195
8;10;29;53;47557
9;10;29;53;47557
10;10;29;53;47557
11;10;29;53;47557
12;10;29;54;13292
13;10;29;54;13292
14;10;29;54;13292
15;10;29;54;13292
16;10;29;56;19353
17;10;29;56;19353
1;10;30;61;41164
2;10;30;61;41164
3;10;30;56;33314
4;10;30;56;33314
5;10;30;68;45656
6;10;30;68;45656
7;10;30;68;45656
8;10;30;62;55396
9;10;30;62;55396
10;10;30;62;55396
11;10;30;62;55396
12;10;30;63;15482
13;10;30;63;15482
14;10;30;63;15482
15;10;30;63;15482
16;10;30;65;22542
17;10;30;65;22542
1;10;31;39;26560
2;10;31;39;26560
3;10;31;36;21495
4;10;31;36;21495
5;10;31;44;29458
6;10;31;44;29458
7;10;31;44;29458
8;10;31;40;35743
9;10;31;40;35743
10;10;31;40;35743
11;10;31;40;35743
12;10;31;41;9990
13;10;31;41;9990
14;10;31;41;9990
15;10;31;41;9990
16;10;31;42;14545
17;10;31;42;14545
1;10;32;111;75528
2;10;32;111;75528
3;10;32;104;61125
4;10;32;104;61125
5;10;32;125;83769
6;10;32;125;83769
7;10;32;125;83769
8;10;32;114;101641
9;10;32;114;101641
10;10;32;114;101641
11;10;32;114;101641
12;10;32;116;28407
13;10;32;116;28407
14;10;32;116;28407
15;10;32;116;28407
16;10;32;120;41361
17;10;32;120;41361
1;10;33;5;3484
2;10;33;5;3484
3;10;33;5;2820
4;10;33;5;2820
5;10;33;6;3864
6;10;33;6;3864
7;10;33;6;3864
8;10;33;5;4689
9;10;33;5;4689
10;10;33;5;4689
11;10;33;5;4689
12;10;33;5;1310
13;10;33;5;1310
14;10;33;5;1310
15;10;33;5;1310
16;10;33;6;1908
17;10;33;6;1908
1;10;34;65;43842
2;10;34;65;43842
3;10;34;60;35481
4;10;34;60;35481
5;10;34;73;48626
6;10;34;73;48626
7;10;34;73;48626
8;10;34;66;59000
9;10;34;66;59000
10;10;34;66;59000
11;10;34;66;59000
12;10;34;67;16490
13;10;34;67;16490
14;10;34;67;16490
15;10;34;67;16490
16;10;34;70;24009
17;10;34;70;24009
1;10;35;103;70002
2;10;35;103;70002
3;10;35;96;56652
4;10;35;96;56652
5;10;35;116;77640
6;10;35;116;77640
7;10;35;116;77640
8;10;35;105;94204
9;10;35;105;94204
10;10;35;105;94204
11;10;35;105;94204
12;10;35;107;26329
13;10;35;107;26329
14;10;35;107;26329
15;10;35;107;26329
16;10;35;111;38335
17;10;35;111;38335
1;10;36;62;41853
2;10;36;62;41853
3;10;36;57;33872
4;10;36;57;33872
5;10;36;69;46420
6;10;36;69;46420
7;10;36;69;46420
8;10;36;63;56324
9;10;36;63;56324
10;10;36;63;56324
11;10;36;63;56324
12;10;36;64;15742
13;10;36;64;15742
14;10;36;64;15742
15;10;36;64;15742
16;10;36;67;22920
17;10;36;67;22920
1;10;37;121;82054
2;10;37;121;82054
3;10;37;113;66406
4;10;37;113;66406
5;10;37;136;91008
6;10;37;136;91008
7;10;37;136;91008
8;10;37;124;110424
9;10;37;124;110424
10;10;37;124;110424
11;10;37;124;110424
12;10;37;126;30862
13;10;37;126;30862
14;10;37;126;30862
15;10;37;126;30862
16;10;37;131;44935
17;10;37;131;44935
1;10;38;115;78132
2;10;38;115;78132
3;10;38;107;63232
4;10;38;107;63232
5;10;38;130;86657
6;10;38;130;86657
7;10;38;130;86657
8;10;38;118;105146
9;10;38;118;105146
10;10;38;118;105146
11;10;38;118;105146
12;10;38;120;29387
13;10;38;120;29387
14;10;38;120;29387
15;10;38;120;29387
16;10;38;124;42787
17;10;38;124;42787
1;10;39;63;42807
2;10;39;63;42807
3;10;39;59;34644
4;10;39;59;34644
5;10;39;71;47478
6;10;39;71;47478
7;10;39;71;47478
8;10;39;65;57608
9;10;39;65;57608
10;10;39;65;57608
11;10;39;65;57608
12;10;39;65;16101
13;10;39;65;16101
14;10;39;65;16101
15;10;39;65;16101
16;10;39;68;23442
17;10;39;68;23442
1;11;1;110;74439
2;11;1;110;74439
3;11;1;102;60243
4;11;1;102;60243
5;11;1;123;82562
6;11;1;123;82562
7;11;1;123;82562
8;11;1;112;100176
9;11;1;112;100176
10;11;1;112;100176
11;11;1;112;100176
12;11;1;114;27998
13;11;1;114;27998
14;11;1;114;27998
15;11;1;114;27998
16;11;1;118;40765
17;11;1;118;40765
1;11;2;57;38858
2;11;2;57;38858
3;11;2;53;31448
4;11;2;53;31448
5;11;2;64;43098
6;11;2;64;43098
7;11;2;64;43098
8;11;2;59;52293
9;11;2;59;52293
10;11;2;59;52293
11;11;2;59;52293
12;11;2;59;14615
13;11;2;59;14615
14;11;2;59;14615
15;11;2;59;14615
16;11;2;62;21280
17;11;2;62;21280
1;11;3;94;63953
2;11;3;94;63953
3;11;3;88;51757
4;11;3;88;51757
5;11;3;106;70931
6;11;3;106;70931
7;11;3;106;70931
8;11;3;96;86064
9;11;3;96;86064
10;11;3;96;86064
11;11;3;96;86064
12;11;3;98;24054
13;11;3;98;24054
14;11;3;98;24054
15;11;3;98;24054
16;11;3;102;35022
17;11;3;102;35022
1;11;4;26;17826
2;11;4;26;17826
3;11;4;24;14427
4;11;4;24;14427
5;11;4;30;19771
6;11;4;30;19771
7;11;4;30;19771
8;11;4;27;23990
9;11;4;27;23990
10;11;4;27;23990
11;11;4;27;23990
12;11;4;27;6705
13;11;4;27;6705
14;11;4;27;6705
15;11;4;27;6705
16;11;4;28;9762
17;11;4;28;9762
1;11;5;88;59539
2;11;5;88;59539
3;11;5;82;48184
4;11;5;82;48184
5;11;5;99;66035
6;11;5;99;66035
7;11;5;99;66035
8;11;5;90;80124
9;11;5;90;80124
10;11;5;90;80124
11;11;5;90;80124
12;11;5;91;22393
13;11;5;91;22393
14;11;5;91;22393
15;11;5;91;22393
16;11;5;95;32605
17;11;5;95;32605
1;11;6;93;63161
2;11;6;93;63161
3;11;6;87;51116
4;11;6;87;51116
5;11;6;105;70053
6;11;6;105;70053
7;11;6;105;70053
8;11;6;95;84998
9;11;6;95;84998
10;11;6;95;84998
11;11;6;95;84998
12;11;6;97;23756
13;11;6;97;23756
14;11;6;97;23756
15;11;6;97;23756
16;11;6;100;34588
17;11;6;100;34588
1;11;7;89;60719
2;11;7;89;60719
3;11;7;83;49140
4;11;7;83;49140
5;11;7;101;67344
6;11;7;101;67344
7;11;7;101;67344
8;11;7;91;81712
9;11;7;91;81712
10;11;7;91;81712
11;11;7;91;81712
12;11;7;93;22837
13;11;7;93;22837
14;11;7;93;22837
15;11;7;93;22837
16;11;7;97;33251
17;11;7;97;33251
1;11;8;113;76466
2;11;8;113;76466
3;11;8;105;61884
4;11;8;105;61884
5;11;8;127;84810
6;11;8;127;84810
7;11;8;127;84810
8;11;8;115;102904
9;11;8;115;102904
10;11;8;115;102904
11;11;8;115;102904
12;11;8;117;28760
13;11;8;117;28760
14;11;8;117;28760
15;11;8;117;28760
16;11;8;122;41875
17;11;8;122;41875
1;11;9;158;106985
2;11;9;158;106985
3;11;9;147;86583
4;11;9;147;86583
5;11;9;177;118659
6;11;9;177;118659
7;11;9;177;118659
8;11;9;161;143975
9;11;9;161;143975
10;11;9;161;143975
11;11;9;161;143975
12;11;9;164;40239
13;11;9;164;40239
14;11;9;164;40239
15;11;9;164;40239
16;11;9;170;58588
17;11;9;170;58588
1;11;10;9;5800
2;11;10;9;5800
3;11;10;8;4694
4;11;10;8;4694
5;11;10;10;6433
6;11;10;10;6433
7;11;10;10;6433
8;11;10;9;7806
9;11;10;9;7806
10;11;10;9;7806
11;11;10;9;7806
12;11;10;9;2182
13;11;10;9;2182
14;11;10;9;2182
15;11;10;9;2182
16;11;10;9;3176
17;11;10;9;3176
1;11;11;0;0
2;11;11;0;0
3;11;11;0;0
4;11;11;0;0
5;11;11;0;0
6;11;11;0;0
7;11;11;0;0
8;11;11;0;0
9;11;11;0;0
10;11;11;0;0
11;11;11;0;0
12;11;11;0;0
13;11;11;0;0
14;11;11;0;0
15;11;11;0;0
16;11;11;0;0
17;11;11;0;0
1;11;12;64;43734
2;11;12;64;43734
3;11;12;60;35394
4;11;12;60;35394
5;11;12;72;48506
6;11;12;72;48506
7;11;12;72;48506
8;11;12;66;58855
9;11;12;66;58855
10;11;12;66;58855
11;11;12;66;58855
12;11;12;67;16449
13;11;12;67;16449
14;11;12;67;16449
15;11;12;67;16449
16;11;12;70;23950
17;11;12;70;23950
1;11;13;65;43820
2;11;13;65;43820
3;11;13;60;35463
4;11;13;60;35463
5;11;13;73;48601
6;11;13;73;48601
7;11;13;73;48601
8;11;13;66;58970
9;11;13;66;58970
10;11;13;66;58970
11;11;13;66;58970
12;11;13;67;16481
13;11;13;67;16481
14;11;13;67;16481
15;11;13;67;16481
16;11;13;70;23997
17;11;13;70;23997
1;11;14;87;58905
2;11;14;87;58905
3;11;14;81;47672
4;11;14;81;47672
5;11;14;98;65333
6;11;14;98;65333
7;11;14;98;65333
8;11;14;89;79271
9;11;14;89;79271
10;11;14;89;79271
11;11;14;89;79271
12;11;14;90;22155
13;11;14;90;22155
14;11;14;90;22155
15;11;14;90;22155
16;11;14;94;32258
17;11;14;94;32258
1;11;15;104;70881
2;11;15;104;70881
3;11;15;97;57364
4;11;15;97;57364
5;11;15;117;78615
6;11;15;117;78615
7;11;15;117;78615
8;11;15;107;95387
9;11;15;107;95387
10;11;15;107;95387
11;11;15;107;95387
12;11;15;108;26659
13;11;15;108;26659
14;11;15;108;26659
15;11;15;108;26659
16;11;15;113;38816
17;11;15;113;38816
1;11;16;91;61674
2;11;16;91;61674
3;11;16;85;49912
4;11;16;85;49912
5;11;16;102;68404
6;11;16;102;68404
7;11;16;102;68404
8;11;16;93;82997
9;11;16;93;82997
10;11;16;93;82997
11;11;16;93;82997
12;11;16;94;23196
13;11;16;94;23196
14;11;16;94;23196
15;11;16;94;23196
16;11;16;98;33774
17;11;16;98;33774
1;11;17;138;93387
2;11;17;138;93387
3;11;17;128;75578
4;11;17;128;75578
5;11;17;155;103577
6;11;17;155;103577
7;11;17;155;103577
8;11;17;141;125675
9;11;17;141;125675
10;11;17;141;125675
11;11;17;141;125675
12;11;17;143;35124
13;11;17;143;35124
14;11;17;143;35124
15;11;17;143;35124
16;11;17;149;51141
17;11;17;149;51141
1;11;18;160;108889
2;11;18;160;108889
3;11;18;149;88124
4;11;18;149;88124
5;11;18;180;120771
6;11;18;180;120771
7;11;18;180;120771
8;11;18;164;146537
9;11;18;164;146537
10;11;18;164;146537
11;11;18;164;146537
12;11;18;167;40955
13;11;18;167;40955
14;11;18;167;40955
15;11;18;167;40955
16;11;18;173;59630
17;11;18;173;59630
1;11;19;122;82995
2;11;19;122;82995
3;11;19;114;67168
4;11;19;114;67168
5;11;19;138;92051
6;11;19;138;92051
7;11;19;138;92051
8;11;19;125;111690
9;11;19;125;111690
10;11;19;125;111690
11;11;19;125;111690
12;11;19;127;31216
13;11;19;127;31216
14;11;19;127;31216
15;11;19;127;31216
16;11;19;132;45450
17;11;19;132;45450
1;11;20;16;10984
2;11;20;16;10984
3;11;20;15;8889
4;11;20;15;8889
5;11;20;18;12182
6;11;20;18;12182
7;11;20;18;12182
8;11;20;17;14781
9;11;20;17;14781
10;11;20;17;14781
11;11;20;17;14781
12;11;20;17;4131
13;11;20;17;4131
14;11;20;17;4131
15;11;20;17;4131
16;11;20;17;6015
17;11;20;17;6015
1;11;21;15;10057
2;11;21;15;10057
3;11;21;14;8139
4;11;21;14;8139
5;11;21;17;11155
6;11;21;17;11155
7;11;21;17;11155
8;11;21;15;13534
9;11;21;15;13534
10;11;21;15;13534
11;11;21;15;13534
12;11;21;15;3783
13;11;21;15;3783
14;11;21;15;3783
15;11;21;15;3783
16;11;21;16;5508
17;11;21;16;5508
1;11;22;126;85489
2;11;22;126;85489
3;11;22;117;69186
4;11;22;117;69186
5;11;22;142;94817
6;11;22;142;94817
7;11;22;142;94817
8;11;22;129;115046
9;11;22;129;115046
10;11;22;129;115046
11;11;22;129;115046
12;11;22;131;32154
13;11;22;131;32154
14;11;22;131;32154
15;11;22;131;32154
16;11;22;136;46816
17;11;22;136;46816
1;11;23;124;84302
2;11;23;124;84302
3;11;23;116;68225
4;11;23;116;68225
5;11;23;140;93501
6;11;23;140;93501
7;11;23;140;93501
8;11;23;127;113449
9;11;23;127;113449
10;11;23;127;113449
11;11;23;127;113449
12;11;23;129;31707
13;11;23;129;31707
14;11;23;129;31707
15;11;23;129;31707
16;11;23;134;46166
17;11;23;134;46166
1;11;24;126;85489
2;11;24;126;85489
3;11;24;117;69186
4;11;24;117;69186
5;11;24;142;94817
6;11;24;142;94817
7;11;24;142;94817
8;11;24;129;115046
9;11;24;129;115046
10;11;24;129;115046
11;11;24;129;115046
12;11;24;131;32154
13;11;24;131;32154
14;11;24;131;32154
15;11;24;131;32154
16;11;24;136;46816
17;11;24;136;46816
1;11;25;12;8357
2;11;25;12;8357
3;11;25;11;6763
4;11;25;11;6763
5;11;25;14;9268
6;11;25;14;9268
7;11;25;14;9268
8;11;25;13;11246
9;11;25;13;11246
10;11;25;13;11246
11;11;25;13;11246
12;11;25;13;3143
13;11;25;13;3143
14;11;25;13;3143
15;11;25;13;3143
16;11;25;13;4576
17;11;25;13;4576
1;11;26;89;60542
2;11;26;89;60542
3;11;26;83;48997
4;11;26;83;48997
5;11;26;100;67148
6;11;26;100;67148
7;11;26;100;67148
8;11;26;91;81474
9;11;26;91;81474
10;11;26;91;81474
11;11;26;91;81474
12;11;26;93;22771
13;11;26;93;22771
14;11;26;93;22771
15;11;26;93;22771
16;11;26;96;33154
17;11;26;96;33154
1;11;27;142;96619
2;11;27;142;96619
3;11;27;133;78193
4;11;27;133;78193
5;11;27;160;107161
6;11;27;160;107161
7;11;27;160;107161
8;11;27;146;130024
9;11;27;146;130024
10;11;27;146;130024
11;11;27;146;130024
12;11;27;148;36340
13;11;27;148;36340
14;11;27;148;36340
15;11;27;148;36340
16;11;27;154;52911
17;11;27;154;52911
1;11;28;69;47013
2;11;28;69;47013
3;11;28;64;38048
4;11;28;64;38048
5;11;28;78;52144
6;11;28;78;52144
7;11;28;78;52144
8;11;28;71;63268
9;11;28;71;63268
10;11;28;71;63268
11;11;28;71;63268
12;11;28;72;17683
13;11;28;72;17683
14;11;28;72;17683
15;11;28;72;17683
16;11;28;75;25746
17;11;28;75;25746
1;11;29;51;34944
2;11;29;51;34944
3;11;29;48;28280
4;11;29;48;28280
5;11;29;58;38757
6;11;29;58;38757
7;11;29;58;38757
8;11;29;53;47026
9;11;29;53;47026
10;11;29;53;47026
11;11;29;53;47026
12;11;29;53;13143
13;11;29;53;13143
14;11;29;53;13143
15;11;29;53;13143
16;11;29;56;19136
17;11;29;56;19136
1;11;30;54;36842
2;11;30;54;36842
3;11;30;51;29816
4;11;30;51;29816
5;11;30;61;40862
6;11;30;61;40862
7;11;30;61;40862
8;11;30;56;49579
9;11;30;56;49579
10;11;30;56;49579
11;11;30;56;49579
12;11;30;56;13857
13;11;30;56;13857
14;11;30;56;13857
15;11;30;56;13857
16;11;30;59;20175
17;11;30;59;20175
1;11;31;33;22237
2;11;31;33;22237
3;11;31;31;17997
4;11;31;31;17997
5;11;31;37;24664
6;11;31;37;24664
7;11;31;37;24664
8;11;31;34;29926
9;11;31;34;29926
10;11;31;34;29926
11;11;31;34;29926
12;11;31;34;8364
13;11;31;34;8364
14;11;31;34;8364
15;11;31;34;8364
16;11;31;35;12178
17;11;31;35;12178
1;11;32;105;71206
2;11;32;105;71206
3;11;32;98;57626
4;11;32;98;57626
5;11;32;118;78975
6;11;32;118;78975
7;11;32;118;78975
8;11;32;107;95824
9;11;32;107;95824
10;11;32;107;95824
11;11;32;107;95824
12;11;32;109;26782
13;11;32;109;26782
14;11;32;109;26782
15;11;32;109;26782
16;11;32;113;38994
17;11;32;113;38994
1;11;33;4;2696
2;11;33;4;2696
3;11;33;4;2182
4;11;33;4;2182
5;11;33;4;2990
6;11;33;4;2990
7;11;33;4;2990
8;11;33;4;3628
9;11;33;4;3628
10;11;33;4;3628
11;11;33;4;3628
12;11;33;4;1014
13;11;33;4;1014
14;11;33;4;1014
15;11;33;4;1014
16;11;33;4;1476
17;11;33;4;1476
1;11;34;73;49352
2;11;34;73;49352
3;11;34;68;39941
4;11;34;68;39941
5;11;34;82;54738
6;11;34;82;54738
7;11;34;82;54738
8;11;34;74;66416
9;11;34;74;66416
10;11;34;74;66416
11;11;34;74;66416
12;11;34;76;18562
13;11;34;76;18562
14;11;34;76;18562
15;11;34;76;18562
16;11;34;79;27027
17;11;34;79;27027
1;11;35;111;75502
2;11;35;111;75502
3;11;35;104;61104
4;11;35;104;61104
5;11;35;125;83741
6;11;35;125;83741
7;11;35;125;83741
8;11;35;114;101607
9;11;35;114;101607
10;11;35;114;101607
11;11;35;114;101607
12;11;35;116;28398
13;11;35;116;28398
14;11;35;116;28398
15;11;35;116;28398
16;11;35;120;41347
17;11;35;120;41347
1;11;36;70;47364
2;11;36;70;47364
3;11;36;65;38331
4;11;36;65;38331
5;11;36;79;52532
6;11;36;79;52532
7;11;36;79;52532
8;11;36;71;63740
9;11;36;71;63740
10;11;36;71;63740
11;11;36;71;63740
12;11;36;72;17814
13;11;36;72;17814
14;11;36;72;17814
15;11;36;72;17814
16;11;36;75;25938
17;11;36;75;25938
1;11;37;129;87565
2;11;37;129;87565
3;11;37;120;70866
4;11;37;120;70866
5;11;37;145;97120
6;11;37;145;97120
7;11;37;145;97120
8;11;37;132;117840
9;11;37;132;117840
10;11;37;132;117840
11;11;37;132;117840
12;11;37;134;32934
13;11;37;134;32934
14;11;37;134;32934
15;11;37;134;32934
16;11;37;139;47953
17;11;37;139;47953
1;11;38;123;83643
2;11;38;123;83643
3;11;38;115;67692
4;11;38;115;67692
5;11;38;139;92769
6;11;38;139;92769
7;11;38;139;92769
8;11;38;126;112562
9;11;38;126;112562
10;11;38;126;112562
11;11;38;126;112562
12;11;38;128;31459
13;11;38;128;31459
14;11;38;128;31459
15;11;38;128;31459
16;11;38;133;45805
17;11;38;133;45805
1;11;39;71;48318
2;11;39;71;48318
3;11;39;66;39104
4;11;39;66;39104
5;11;39;80;53590
6;11;39;80;53590
7;11;39;80;53590
8;11;39;73;65023
9;11;39;73;65023
10;11;39;73;65023
11;11;39;73;65023
12;11;39;74;18173
13;11;39;74;18173
14;11;39;74;18173
15;11;39;74;18173
16;11;39;77;26460
17;11;39;77;26460
1;12;1;63;42752
2;12;1;63;42752
3;12;1;59;34599
4;12;1;59;34599
5;12;1;71;47417
6;12;1;71;47417
